,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
0,"LAMP,FLAT",01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:34:52.775,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.732555,1.0,0.75
1, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:36:34.445,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.733732,1.0,0.75
2, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:38:15.804,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,32.998,,,"FREE,SHP700",58018.734905,1.0,0.75
3, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:39:56.983,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.736076,1.0,0.75
4, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:41:38.651,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.737253,1.0,0.75
5, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:43:19.991,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.738426,1.0,0.75
6, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:45:01.140,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,32.998,,,"FREE,SHP700",58018.739597,1.0,0.75
7, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:46:42.719,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,32.998,,,"FREE,SHP700",58018.740772,1.0,0.75
8, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:48:24.108,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.741946,1.0,0.75
9, ,01:32:29.47,-38:20:12.3,194.C-0833(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2017-09-22T17:50:05.177,Sep 22 2017,UVES_dic1_cal_flatfree,2017-09-22T17:33:50,33.001,,,"FREE,SHP700",58018.743115,1.0,0.75
