,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
0,"LAMP,FLAT",23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T19:52:19.044,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.827998,1.0,0.9
1, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T19:54:00.883,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.829177,1.0,0.9
2, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T19:55:42.882,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.830357,1.0,0.9
3, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T19:57:23.881,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.831526,1.0,0.9
4, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T19:59:05.449,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.832702,1.0,0.9
5, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T20:00:46.888,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.833876,1.0,0.9
6, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T20:02:27.917,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,33.001,,,"FREE,SHP700",57608.835045,1.0,0.9
7, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T20:04:08.935,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,32.998,,,"FREE,SHP700",57608.836215,1.0,0.9
8, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T20:05:50.914,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,32.998,,,"FREE,SHP700",57608.837395,1.0,0.9
9, ,23:19:06.22,-05:15:30.7,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-08-08T20:07:32.873,Aug  8 2016,UVES_dic1_cal_flatfree,2016-08-08T19:51:40,32.998,,,"FREE,SHP700",57608.838575,1.0,0.9
10,"LAMP,FLAT",22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T07:57:43.197,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,32.998,,,"FREE,SHP700",57577.33175,1.0,0.98
11, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T07:59:24.786,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,32.998,,,"FREE,SHP700",57577.332926,1.0,0.98
12, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:01:06.774,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.334106,1.0,0.98
13, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:02:47.843,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.335276,1.0,0.98
14, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:04:28.822,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.336445,1.0,0.98
15, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:06:10.971,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,32.998,,,"FREE,SHP700",57577.337627,1.0,0.98
16, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:07:52.810,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.338806,1.0,0.98
17, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:09:33.808,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.339975,1.0,0.98
18, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:11:15.948,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,32.998,,,"FREE,SHP700",57577.341157,1.0,0.98
19, ,22:47:47.27,-16:15:52.7,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-08T08:12:57.766,Jul  8 2016,UVES_dic1_cal_flatfree,2016-07-08T07:56:51,33.001,,,"FREE,SHP700",57577.342335,1.0,0.98
20,"LAMP,FLAT",03:10:23.88,-68:39:57.6,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-26T17:55:42.198,Jul 26 2016,UVES_dic1_cal_flatfree,2016-07-26T17:54:49,32.998,,,"FREE,SHP700",57595.747016,1.0,1.08
21, ,03:10:23.88,-68:39:57.6,194.C-0833(F),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-07-26T17:57:24.687,Jul 26 2016,UVES_dic1_cal_flatfree,2016-07-26T17:54:49,33.001,,,"FREE,SHP700",57595.748202,1.0,1.08
