,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
4068,"LAMP,FLAT",17:50:22.43,-29:58:48.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-12T12:25:29.957,Jun 12 2016,UVES_dic2_cal_flatfree,2016-06-12T12:24:35,272.801,,,"FREE,HER_5",57551.517708,1.0,0.7
4069,"LAMP,FLAT",17:50:22.43,-29:58:48.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-12T12:31:09.833,Jun 12 2016,UVES_dic2_cal_flatfree,2016-06-12T12:24:35,272.801,,,"FREE,HER_5",57551.521642,1.0,0.7
4070,"LAMP,FLAT",17:50:22.43,-29:58:48.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-12T12:36:49.859,Jun 12 2016,UVES_dic2_cal_flatfree,2016-06-12T12:24:35,272.801,,,"FREE,HER_5",57551.525577,1.0,0.7
4071,"LAMP,FLAT",17:50:22.43,-29:58:48.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-12T12:42:29.835,Jun 12 2016,UVES_dic2_cal_flatfree,2016-06-12T12:24:35,272.802,,,"FREE,HER_5",57551.529512,1.0,0.7
4072,"LAMP,FLAT",17:50:22.43,-29:58:48.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-12T12:48:09.612,Jun 12 2016,UVES_dic2_cal_flatfree,2016-06-12T12:24:35,272.802,,,"FREE,HER_5",57551.533445,1.0,0.7
4108,"LAMP,FLAT",21:17:18.84,-04:35:26.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-16T11:38:37.840,Jun 16 2016,UVES_dic2_cal_flatfree,2016-06-16T11:37:43,272.801,,,"FREE,HER_5",57555.48516,1.0,1.35
4109,"LAMP,FLAT",21:17:18.84,-04:35:26.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-16T11:44:17.646,Jun 16 2016,UVES_dic2_cal_flatfree,2016-06-16T11:37:43,272.801,,,"FREE,HER_5",57555.489093,1.0,1.35
4110,"LAMP,FLAT",21:17:18.84,-04:35:26.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-16T11:49:57.722,Jun 16 2016,UVES_dic2_cal_flatfree,2016-06-16T11:37:43,272.801,,,"FREE,HER_5",57555.493029,1.0,1.35
4111,"LAMP,FLAT",21:17:18.84,-04:35:26.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-16T11:55:37.758,Jun 16 2016,UVES_dic2_cal_flatfree,2016-06-16T11:37:43,272.802,,,"FREE,HER_5",57555.496965,1.0,1.35
4112,"LAMP,FLAT",21:17:18.84,-04:35:26.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-16T12:01:17.515,Jun 16 2016,UVES_dic2_cal_flatfree,2016-06-16T11:37:43,272.801,,,"FREE,HER_5",57555.500897,1.0,1.35
4123,"LAMP,FLAT",18:37:07.30,-14:01:21.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2016-06-24T10:29:06.569,Jun 24 2016,UVES_dic2_cal_flatfree,2016-06-24T10:28:12,272.801,,,"FREE,HER_5",57563.436882,1.0,0.69
