,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
0,"LAMP,FLAT",00:55:11.28,-26:15:05.9,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:10:44.450,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.998,,,"FREE,SHP700",57065.799126,1.0,-1.0
1, ,00:54:53.07,-23:35:43.5,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:12:25.400,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.999,,,"FREE,SHP700",57065.800294,1.0,-1.0
2, ,00:52:17.85,-21:00:25.8,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:14:07.829,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.998,,,"FREE,SHP700",57065.80148,1.0,-1.0
3, ,00:47:30.06,-18:36:10.3,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:15:49.488,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.999,,,"FREE,SHP700",57065.802656,1.0,-1.0
4, ,00:40:39.36,-16:30:28.9,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:17:31.367,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.998,,,"FREE,SHP700",57065.803835,1.0,-1.0
5, ,00:32:13.67,-14:52:38.0,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:19:12.847,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,33.0,,,"FREE,SHP700",57065.80501,1.0,-1.0
6, ,00:22:17.64,-13:45:27.4,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:20:54.375,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,33.002,,,"FREE,SHP700",57065.806185,1.0,-1.0
7, ,00:11:33.75,-13:16:13.2,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:22:36.415,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,33.003,,,"FREE,SHP700",57065.807366,1.0,-1.0
8, ,00:00:40.69,-13:27:09.6,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:24:17.824,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,33.002,,,"FREE,SHP700",57065.80854,1.0,-1.0
9, ,23:50:17.95,-14:17:16.9,194.C-0833(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-02-12T19:25:59.373,Feb 12 2015,UVES_dic1_cal_flatfree,2015-02-12T19:09:51,32.999,,,"FREE,SHP700",57065.809715,1.0,-1.0
