,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
0,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:20:17.028,Dec 19 2018,UVES_dic2_cal_flatfree,2018-12-19T12:19:03,272.8,,,"FREE,HER_5",58471.514086,1.0,0.85
1,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:25:56.973,Dec 19 2018,UVES_dic2_cal_flatfree,2018-12-19T12:19:03,272.8,,,"FREE,HER_5",58471.518021,1.0,0.85
2,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:31:37.029,Dec 19 2018,UVES_dic2_cal_flatfree,2018-12-19T12:19:03,272.8,,,"FREE,HER_5",58471.521956,1.0,0.85
3,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:37:16.715,Dec 19 2018,UVES_dic2_cal_flatfree,2018-12-19T12:19:03,272.8,,,"FREE,HER_5",58471.525888,1.0,0.85
4,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:42:56.680,Dec 19 2018,UVES_dic2_cal_flatfree,2018-12-19T12:19:03,272.8,,,"FREE,HER_5",58471.529823,1.0,0.85
5,"LAMP,FLAT",22:35:05.28,-17:05:58.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-19T11:27:24.284,May 19 2019,UVES_dic2_cal_flatfree,2019-05-19T11:26:11,272.8,,,"FREE,HER_5",58622.477364,1.0,0.45
6,"LAMP,FLAT",22:35:05.28,-17:05:58.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-19T11:33:04.129,May 19 2019,UVES_dic2_cal_flatfree,2019-05-19T11:26:11,272.8,,,"FREE,HER_5",58622.481298,1.0,0.45
7,"LAMP,FLAT",22:35:05.28,-17:05:58.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-19T11:38:43.814,May 19 2019,UVES_dic2_cal_flatfree,2019-05-19T11:26:11,272.8,,,"FREE,HER_5",58622.485229,1.0,0.45
8,"LAMP,FLAT",22:35:05.27,-17:05:58.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-19T11:44:23.478,May 19 2019,UVES_dic2_cal_flatfree,2019-05-19T11:26:11,272.8,,,"FREE,HER_5",58622.489161,1.0,0.45
9,"LAMP,FLAT",22:35:05.27,-17:05:58.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-19T11:50:03.274,May 19 2019,UVES_dic2_cal_flatfree,2019-05-19T11:26:11,272.8,,,"FREE,HER_5",58622.493093,1.0,0.45
10,"LAMP,FLAT",23:04:25.29,-21:44:18.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-06T12:21:14.480,May  6 2019,UVES_dic2_cal_flatfree,2019-05-06T12:20:01,272.8,,,"FREE,HER_5",58609.514751,1.0,0.35
11,"LAMP,FLAT",23:04:25.29,-21:44:18.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-06T12:26:54.297,May  6 2019,UVES_dic2_cal_flatfree,2019-05-06T12:20:01,272.8,,,"FREE,HER_5",58609.518684,1.0,0.35
12,"LAMP,FLAT",23:04:25.29,-21:44:18.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-06T12:32:33.902,May  6 2019,UVES_dic2_cal_flatfree,2019-05-06T12:20:01,272.8,,,"FREE,HER_5",58609.522615,1.0,0.35
13,"LAMP,FLAT",23:04:25.29,-21:44:18.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-06T12:38:13.758,May  6 2019,UVES_dic2_cal_flatfree,2019-05-06T12:20:01,272.8,,,"FREE,HER_5",58609.526548,1.0,0.35
14,"LAMP,FLAT",23:04:25.29,-21:44:18.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-05-06T12:43:53.364,May  6 2019,UVES_dic2_cal_flatfree,2019-05-06T12:20:01,272.8,,,"FREE,HER_5",58609.530479,1.0,0.35
15,"LAMP,FLAT",18:11:21.41,-10:44:11.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-04T11:47:41.565,Apr  4 2019,UVES_dic2_cal_flatfree,2019-04-04T11:46:48,272.8,,,"FREE,HER_5",58577.491453,1.0,1.61
16,"LAMP,FLAT",18:11:21.41,-10:44:11.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-04T11:53:21.170,Apr  4 2019,UVES_dic2_cal_flatfree,2019-04-04T11:46:48,272.8,,,"FREE,HER_5",58577.495384,1.0,1.61
17,"LAMP,FLAT",18:11:21.41,-10:44:11.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-04T11:59:00.975,Apr  4 2019,UVES_dic2_cal_flatfree,2019-04-04T11:46:48,272.8,,,"FREE,HER_5",58577.499317,1.0,1.61
18,"LAMP,FLAT",18:11:21.41,-10:44:11.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-04T12:04:40.630,Apr  4 2019,UVES_dic2_cal_flatfree,2019-04-04T11:46:48,272.8,,,"FREE,HER_5",58577.503248,1.0,1.61
19,"LAMP,FLAT",18:11:21.41,-10:44:11.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-04T12:10:20.406,Apr  4 2019,UVES_dic2_cal_flatfree,2019-04-04T11:46:48,272.8,,,"FREE,HER_5",58577.507181,1.0,1.61
20,"LAMP,FLAT",13:51:56.79,-67:19:22.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-25T10:00:36.870,Apr 25 2019,UVES_dic2_cal_flatfree,2019-04-25T09:59:42,272.8,,,"FREE,HER_5",58598.417093,1.0,1.91
21,"LAMP,FLAT",13:51:56.79,-67:19:22.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-25T10:06:16.334,Apr 25 2019,UVES_dic2_cal_flatfree,2019-04-25T09:59:42,272.8,,,"FREE,HER_5",58598.421022,1.0,1.91
22,"LAMP,FLAT",13:51:56.79,-67:19:22.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-25T10:11:56.389,Apr 25 2019,UVES_dic2_cal_flatfree,2019-04-25T09:59:42,272.8,,,"FREE,HER_5",58598.424958,1.0,1.91
23,"LAMP,FLAT",13:51:56.79,-67:19:22.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-25T10:17:36.234,Apr 25 2019,UVES_dic2_cal_flatfree,2019-04-25T09:59:42,272.8,,,"FREE,HER_5",58598.428892,1.0,1.91
24,"LAMP,FLAT",13:51:56.79,-67:19:22.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-04-25T10:23:15.929,Apr 25 2019,UVES_dic2_cal_flatfree,2019-04-25T09:59:42,272.8,,,"FREE,HER_5",58598.432823,1.0,1.91
