,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
17, ,12:40:57.36,+17:37:22.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-02-12T12:44:55.815,Feb 12 2018,UVES_dic2_cal_flatfree,2018-02-12T12:39:07,80.98,,,"FREE,OG590",58161.531202,1.0,0.43
18, ,12:40:57.36,+17:37:22.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-02-12T12:47:25.820,Feb 12 2018,UVES_dic2_cal_flatfree,2018-02-12T12:39:07,80.98,,,"FREE,OG590",58161.532938,1.0,0.43
19, ,12:40:57.36,+17:37:22.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-02-12T12:49:55.745,Feb 12 2018,UVES_dic2_cal_flatfree,2018-02-12T12:39:07,80.98,,,"FREE,OG590",58161.534673,1.0,0.43
20,"LAMP,FLAT",23:38:35.09,-03:14:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-19T15:39:56.374,Jun 19 2018,UVES_dic2_cal_flatfree,2018-06-19T15:39:06,80.98,,,"FREE,OG590",58288.652736,1.0,0.71
21, ,23:38:35.09,-03:14:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-19T15:42:26.469,Jun 19 2018,UVES_dic2_cal_flatfree,2018-06-19T15:39:06,80.98,,,"FREE,OG590",58288.654473,1.0,0.71
22, ,23:38:35.09,-03:14:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-19T15:44:56.474,Jun 19 2018,UVES_dic2_cal_flatfree,2018-06-19T15:39:06,80.98,,,"FREE,OG590",58288.656209,1.0,0.71
23, ,23:38:35.09,-03:14:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-19T15:47:25.558,Jun 19 2018,UVES_dic2_cal_flatfree,2018-06-19T15:39:06,80.98,,,"FREE,OG590",58288.657935,1.0,0.71
24, ,23:38:35.09,-03:14:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-19T15:49:56.393,Jun 19 2018,UVES_dic2_cal_flatfree,2018-06-19T15:39:06,80.98,,,"FREE,OG590",58288.65968,1.0,0.71
25,"LAMP,FLAT",04:43:43.34,-17:10:00.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-08-24T13:16:28.011,Aug 24 2018,UVES_dic2_cal_flatfree,2018-08-24T13:15:38,80.98,,,"FREE,OG590",58354.553102,1.0,0.72
26, ,04:43:43.34,-17:10:00.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-08-24T13:18:58.205,Aug 24 2018,UVES_dic2_cal_flatfree,2018-08-24T13:15:38,80.98,,,"FREE,OG590",58354.55484,1.0,0.72
27, ,04:43:43.34,-17:10:00.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-08-24T13:21:28.020,Aug 24 2018,UVES_dic2_cal_flatfree,2018-08-24T13:15:38,80.98,,,"FREE,OG590",58354.556574,1.0,0.72
28, ,04:43:43.34,-17:10:00.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-08-24T13:23:58.015,Aug 24 2018,UVES_dic2_cal_flatfree,2018-08-24T13:15:38,80.98,,,"FREE,OG590",58354.55831,1.0,0.72
29, ,04:43:43.34,-17:10:00.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-08-24T13:26:28.019,Aug 24 2018,UVES_dic2_cal_flatfree,2018-08-24T13:15:38,80.98,,,"FREE,OG590",58354.560047,1.0,0.72
30,"LAMP,FLAT",23:19:01.14,-05:16:02.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-15T12:48:42.782,Jul 15 2018,UVES_dic2_cal_flatfree,2018-07-15T12:46:35,80.98,,,"FREE,OG590",58314.533828,1.0,0.43
31, ,23:19:01.14,-05:16:02.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-15T12:51:12.466,Jul 15 2018,UVES_dic2_cal_flatfree,2018-07-15T12:46:35,80.98,,,"FREE,OG590",58314.535561,1.0,0.43
32, ,23:19:01.14,-05:16:02.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-15T12:53:42.590,Jul 15 2018,UVES_dic2_cal_flatfree,2018-07-15T12:46:35,80.98,,,"FREE,OG590",58314.537298,1.0,0.43
33, ,23:19:01.14,-05:16:02.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-15T12:56:12.455,Jul 15 2018,UVES_dic2_cal_flatfree,2018-07-15T12:46:35,80.98,,,"FREE,OG590",58314.539033,1.0,0.43
34, ,23:19:01.14,-05:16:02.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-15T12:58:41.549,Jul 15 2018,UVES_dic2_cal_flatfree,2018-07-15T12:46:35,80.98,,,"FREE,OG590",58314.540759,1.0,0.43
35,"LAMP,FLAT",16:22:20.10,-39:11:28.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-03-17T12:27:33.105,Mar 17 2018,UVES_dic2_cal_flatfree,2018-03-17T12:26:44,80.98,,,"FREE,OG590",58194.519133,1.0,0.32
36, ,16:22:20.10,-39:11:28.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-03-17T12:30:02.309,Mar 17 2018,UVES_dic2_cal_flatfree,2018-03-17T12:26:44,80.98,,,"FREE,OG590",58194.52086,1.0,0.32
37, ,16:22:20.10,-39:11:28.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-03-17T12:32:32.313,Mar 17 2018,UVES_dic2_cal_flatfree,2018-03-17T12:26:44,80.98,,,"FREE,OG590",58194.522596,1.0,0.32
38, ,16:22:20.10,-39:11:28.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-03-17T12:35:02.299,Mar 17 2018,UVES_dic2_cal_flatfree,2018-03-17T12:26:44,80.98,,,"FREE,OG590",58194.524332,1.0,0.32
39, ,16:22:20.10,-39:11:28.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-03-17T12:37:32.313,Mar 17 2018,UVES_dic2_cal_flatfree,2018-03-17T12:26:44,80.98,,,"FREE,OG590",58194.526068,1.0,0.32
40,"LAMP,FLAT",03:10:19.80,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T12:30:06.112,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T12:29:16,80.98,,,"FREE,OG590",58368.520904,1.0,0.35
41, ,03:10:19.80,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T12:32:36.226,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T12:29:16,80.98,,,"FREE,OG590",58368.522642,1.0,0.35
42, ,03:10:19.80,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T12:35:06.211,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T12:29:16,80.98,,,"FREE,OG590",58368.524377,1.0,0.35
43, ,03:10:19.80,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T12:37:36.185,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T12:29:16,80.98,,,"FREE,OG590",58368.526113,1.0,0.35
44, ,03:10:19.80,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T12:40:06.170,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T12:29:16,80.98,,,"FREE,OG590",58368.527849,1.0,0.35
45,"LAMP,FLAT",03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:04:47.017,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.794989,1.0,0.35
46, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:07:16.782,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.796722,1.0,0.35
47, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:09:46.687,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.798457,1.0,0.35
48, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:12:16.681,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.800193,1.0,0.35
49, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:14:46.685,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.801929,1.0,0.35
50, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:17:16.650,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.803665,1.0,0.35
51, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:19:46.665,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.805401,1.0,0.35
52, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:22:16.860,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.80714,1.0,0.35
53, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:24:46.684,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.808874,1.0,0.35
54, ,03:10:19.78,-68:40:26.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-07T19:27:16.679,Sep  7 2018,UVES_dic2_cal_flatfree,2018-09-07T19:02:55,80.98,,,"FREE,OG590",58368.81061,1.0,0.35
55,"LAMP,FLAT",01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:36:55.085,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.567304,1.0,0.5
56, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:39:25.170,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.569041,1.0,0.5
57, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:41:55.524,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.570782,1.0,0.5
58, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:44:25.189,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.572514,1.0,0.5
59, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:46:55.193,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.57425,1.0,0.5
60, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:49:25.188,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.575986,1.0,0.5
61, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:51:55.163,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.577722,1.0,0.5
62, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:54:25.177,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.579458,1.0,0.5
63, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:56:55.192,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.581194,1.0,0.5
64, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T13:59:25.566,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.582935,1.0,0.5
65, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T14:01:55.650,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.584672,1.0,0.5
66, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T14:04:25.625,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.586408,1.0,0.5
67, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T14:06:55.530,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.588143,1.0,0.5
68, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T14:09:25.545,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.589879,1.0,0.5
69, ,01:00:58.59,-33:49:13.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-11T14:11:55.549,Sep 11 2018,UVES_dic2_cal_flatfree,2018-09-11T13:36:05,80.98,,,"FREE,OG590",58372.591615,1.0,0.5
70,"LAMP,FLAT",08:08:58.39,-47:17:08.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-30T11:33:32.511,Sep 30 2018,UVES_dic2_cal_flatfree,2018-09-30T11:32:43,80.98,,,"FREE,OG590",58391.481626,1.0,0.48
71, ,08:08:58.39,-47:17:08.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-30T11:36:02.044,Sep 30 2018,UVES_dic2_cal_flatfree,2018-09-30T11:32:43,80.98,,,"FREE,OG590",58391.483357,1.0,0.48
72, ,08:08:58.39,-47:17:08.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-30T11:38:31.907,Sep 30 2018,UVES_dic2_cal_flatfree,2018-09-30T11:32:43,80.98,,,"FREE,OG590",58391.485092,1.0,0.48
73, ,08:08:58.39,-47:17:08.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-30T11:41:00.880,Sep 30 2018,UVES_dic2_cal_flatfree,2018-09-30T11:32:43,80.98,,,"FREE,OG590",58391.486816,1.0,0.48
74, ,08:08:58.39,-47:17:08.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-30T11:43:30.854,Sep 30 2018,UVES_dic2_cal_flatfree,2018-09-30T11:32:43,80.98,,,"FREE,OG590",58391.488552,1.0,0.48
75,"LAMP,FLAT",03:14:36.37,-17:00:41.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-02T13:27:28.198,Sep  2 2018,UVES_dic2_cal_flatfree,2018-09-02T13:26:34,80.98,,,"FREE,OG590",58363.560743,1.0,1.26
76, ,03:14:36.37,-17:00:41.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-02T13:29:58.192,Sep  2 2018,UVES_dic2_cal_flatfree,2018-09-02T13:26:34,80.98,,,"FREE,OG590",58363.562479,1.0,1.26
77, ,03:14:36.37,-17:00:41.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-02T13:32:28.166,Sep  2 2018,UVES_dic2_cal_flatfree,2018-09-02T13:26:34,80.98,,,"FREE,OG590",58363.564215,1.0,1.26
78, ,03:14:36.37,-17:00:41.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-02T13:34:57.791,Sep  2 2018,UVES_dic2_cal_flatfree,2018-09-02T13:26:34,80.98,,,"FREE,OG590",58363.565947,1.0,1.26
79, ,03:14:36.37,-17:00:41.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-09-02T13:37:27.796,Sep  2 2018,UVES_dic2_cal_flatfree,2018-09-02T13:26:34,80.98,,,"FREE,OG590",58363.567683,1.0,1.26
80,"LAMP,FLAT",04:23:38.39,+19:13:53.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-10-09T12:20:58.898,Oct  9 2018,UVES_dic2_cal_flatfree,2018-10-09T12:20:09,80.98,,,"FREE,OG590",58400.514571,1.0,0.78
81, ,04:23:38.39,+19:13:53.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-10-09T12:23:28.921,Oct  9 2018,UVES_dic2_cal_flatfree,2018-10-09T12:20:09,80.98,,,"FREE,OG590",58400.516307,1.0,0.78
82, ,04:23:38.39,+19:13:53.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-10-09T12:25:58.194,Oct  9 2018,UVES_dic2_cal_flatfree,2018-10-09T12:20:09,80.98,,,"FREE,OG590",58400.518035,1.0,0.78
83, ,04:23:38.39,+19:13:53.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-10-09T12:28:28.117,Oct  9 2018,UVES_dic2_cal_flatfree,2018-10-09T12:20:09,80.98,,,"FREE,OG590",58400.51977,1.0,0.78
84, ,04:23:38.39,+19:13:53.5,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-10-09T12:30:57.270,Oct  9 2018,UVES_dic2_cal_flatfree,2018-10-09T12:20:09,80.98,,,"FREE,OG590",58400.521496,1.0,0.78
85,"LAMP,FLAT",03:58:29.45,+21:14:56.8,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-31T13:34:16.401,Jul 31 2018,UVES_dic2_cal_flatfree,2018-07-31T13:33:27,80.979,,,"FREE,OG590",58330.565468,1.0,0.57
86, ,03:58:29.45,+21:14:56.8,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-31T13:36:46.115,Jul 31 2018,UVES_dic2_cal_flatfree,2018-07-31T13:33:27,80.979,,,"FREE,OG590",58330.5672,1.0,0.57
87, ,03:58:29.45,+21:14:56.8,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-31T13:39:16.129,Jul 31 2018,UVES_dic2_cal_flatfree,2018-07-31T13:33:27,80.98,,,"FREE,OG590",58330.568937,1.0,0.57
88, ,03:58:29.45,+21:14:56.8,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-31T13:41:45.173,Jul 31 2018,UVES_dic2_cal_flatfree,2018-07-31T13:33:27,80.98,,,"FREE,OG590",58330.570662,1.0,0.57
89, ,03:58:29.45,+21:14:56.8,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-07-31T13:44:15.237,Jul 31 2018,UVES_dic2_cal_flatfree,2018-07-31T13:33:27,80.98,,,"FREE,OG590",58330.572399,1.0,0.57
90,"LAMP,FLAT",23:19:01.61,-05:15:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-29T13:22:44.431,Jun 29 2018,UVES_dic2_cal_flatfree,2018-06-29T13:21:56,80.979,,,"FREE,OG590",58298.557459,1.0,3.25
91, ,23:19:01.61,-05:15:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-29T13:25:14.185,Jun 29 2018,UVES_dic2_cal_flatfree,2018-06-29T13:21:56,80.979,,,"FREE,OG590",58298.559192,1.0,3.25
92, ,23:19:01.61,-05:15:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-29T13:27:43.249,Jun 29 2018,UVES_dic2_cal_flatfree,2018-06-29T13:21:56,80.979,,,"FREE,OG590",58298.560917,1.0,3.25
93, ,23:19:01.61,-05:15:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-29T13:30:13.173,Jun 29 2018,UVES_dic2_cal_flatfree,2018-06-29T13:21:56,80.979,,,"FREE,OG590",58298.562652,1.0,3.25
94, ,23:19:01.61,-05:15:59.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-06-29T13:32:42.687,Jun 29 2018,UVES_dic2_cal_flatfree,2018-06-29T13:21:56,80.979,,,"FREE,OG590",58298.564383,1.0,3.25
