,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
0,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:04:54.659,Dec 19 2018,UVES_dic1_cal_flatfree,2018-12-19T12:03:57,59.398,,,"FREE,HER_5",58471.50341,1.0,0.85
1,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:07:01.708,Dec 19 2018,UVES_dic1_cal_flatfree,2018-12-19T12:03:57,59.401,,,"FREE,HER_5",58471.504881,1.0,0.85
2,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:09:08.558,Dec 19 2018,UVES_dic1_cal_flatfree,2018-12-19T12:03:57,59.398,,,"FREE,HER_5",58471.506349,1.0,0.85
3,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:11:15.917,Dec 19 2018,UVES_dic1_cal_flatfree,2018-12-19T12:03:57,59.401,,,"FREE,HER_5",58471.507823,1.0,0.85
4,"LAMP,FLAT",08:40:46.15,-32:52:37.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-19T12:13:22.896,Dec 19 2018,UVES_dic1_cal_flatfree,2018-12-19T12:03:57,59.401,,,"FREE,HER_5",58471.509293,1.0,0.85
5,"LAMP,FLAT",16:53:16.98,-41:48:35.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-02-12T10:25:00.608,Feb 12 2019,UVES_dic1_cal_flatfree,2019-02-12T10:24:02,59.398,,,"FREE,HER_5",58526.434035,1.0,0.9
6,"LAMP,FLAT",16:53:16.98,-41:48:35.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-02-12T10:27:07.287,Feb 12 2019,UVES_dic1_cal_flatfree,2019-02-12T10:24:02,59.398,,,"FREE,HER_5",58526.435501,1.0,0.9
7,"LAMP,FLAT",16:53:16.98,-41:48:35.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-02-12T10:29:14.157,Feb 12 2019,UVES_dic1_cal_flatfree,2019-02-12T10:24:02,59.401,,,"FREE,HER_5",58526.436969,1.0,0.9
8,"LAMP,FLAT",16:53:16.98,-41:48:35.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-02-12T10:31:21.727,Feb 12 2019,UVES_dic1_cal_flatfree,2019-02-12T10:24:02,59.398,,,"FREE,HER_5",58526.438446,1.0,0.9
9,"LAMP,FLAT",16:53:16.98,-41:48:35.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-02-12T10:33:28.606,Feb 12 2019,UVES_dic1_cal_flatfree,2019-02-12T10:24:02,59.401,,,"FREE,HER_5",58526.439914,1.0,0.9
10,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T09:59:06.191,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.401,,,"FREE,HER_5",58484.416044,1.0,0.73
11,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:01:13.761,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.41752,1.0,0.73
12,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:03:21.000,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.418993,1.0,0.73
13,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:05:28.440,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.420468,1.0,0.73
14,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:07:36.170,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.421946,1.0,0.73
15,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:09:43.409,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.401,,,"FREE,HER_5",58484.423419,1.0,0.73
16,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:11:50.879,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.424894,1.0,0.73
17,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:13:57.589,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.398,,,"FREE,HER_5",58484.426361,1.0,0.73
18,"LAMP,FLAT",08:40:45.84,-32:52:33.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2019-01-01T10:16:04.538,Jan  1 2019,UVES_dic1_cal_flatfree,2019-01-01T09:58:07,59.401,,,"FREE,HER_5",58484.42783,1.0,0.73
