,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
4277,"LAMP,FLAT",12:08:40.17,-58:15:04.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-06T11:24:21.517,Dec  6 2018,UVES_dic2_cal_flatfree,2018-12-06T11:23:32,40.491,,,"FREE,OG590",58458.475249,1.0,0.52
4278, ,12:08:40.17,-58:15:04.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-06T11:26:10.637,Dec  6 2018,UVES_dic2_cal_flatfree,2018-12-06T11:23:32,40.491,,,"FREE,OG590",58458.476512,1.0,0.52
4279, ,12:08:40.17,-58:15:04.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-06T11:27:59.816,Dec  6 2018,UVES_dic2_cal_flatfree,2018-12-06T11:23:32,40.491,,,"FREE,OG590",58458.477776,1.0,0.52
4280, ,12:08:40.17,-58:15:04.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-06T11:29:48.536,Dec  6 2018,UVES_dic2_cal_flatfree,2018-12-06T11:23:32,40.491,,,"FREE,OG590",58458.479034,1.0,0.52
4281, ,12:08:40.17,-58:15:04.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-06T11:31:37.545,Dec  6 2018,UVES_dic2_cal_flatfree,2018-12-06T11:23:32,40.488,,,"FREE,OG590",58458.480296,1.0,0.52
4282,"LAMP,FLAT",08:40:46.42,-32:52:40.1,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-09T11:17:14.022,Dec  9 2018,UVES_dic2_cal_flatfree,2018-12-09T11:16:24,55.21,,,"FREE,OG590",58461.470301,1.0,0.45
4283, ,08:40:46.42,-32:52:40.1,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-09T11:19:17.943,Dec  9 2018,UVES_dic2_cal_flatfree,2018-12-09T11:16:24,55.21,,,"FREE,OG590",58461.471735,1.0,0.45
4284, ,08:40:46.42,-32:52:40.1,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-09T11:21:21.663,Dec  9 2018,UVES_dic2_cal_flatfree,2018-12-09T11:16:24,55.21,,,"FREE,OG590",58461.473167,1.0,0.45
4285, ,08:40:46.42,-32:52:40.1,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-09T11:23:25.235,Dec  9 2018,UVES_dic2_cal_flatfree,2018-12-09T11:16:24,55.208,,,"FREE,OG590",58461.474598,1.0,0.45
4286, ,08:40:46.42,-32:52:40.1,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-09T11:25:28.606,Dec  9 2018,UVES_dic2_cal_flatfree,2018-12-09T11:16:24,55.21,,,"FREE,OG590",58461.476026,1.0,0.45
4287,"LAMP,FLAT",05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:40:47.489,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.736661,1.0,0.38
4288, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:42:02.276,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.737526,1.0,0.38
4289, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:43:17.343,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.738395,1.0,0.38
4290, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:44:32.309,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.701,,,"FREE,OG590",58462.739263,1.0,0.38
4291, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:45:48.397,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.740143,1.0,0.38
4292, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:47:03.633,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.741014,1.0,0.38
4293, ,05:18:23.36,-68:50:25.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2018-12-10T17:48:19.250,Dec 10 2018,UVES_dic2_cal_flatfree,2018-12-10T17:39:58,34.699,,,"FREE,OG590",58462.741889,1.0,0.38
