,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
63,HD27778,04:23:59.73,+24:18:03.8,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-16T05:52:04.943,Nov 16 2015,UVES_dic2_obs_exp,2014-11-16T05:40:12,50.001,,,"FREE,HER_5",56977.244502,1.533,1.01
64,HD55879,07:14:28.21,-10:18:59.4,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-01-20T02:40:58.969,Jan 20 2016,UVES_dic1_obs_exp,2015-01-20T02:29:47,35.001,,,"FREE,HER_5",57042.111794,1.092,1.17
65,HD147889,16:25:24.31,-24:27:57.0,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-16T01:32:31.487,Aug 16 2016,UVES_dic1_obs_exp,2015-08-16T01:31:02,900.001,,,"FREE,HER_5",57250.064253,1.126,-1.0
66,HD91824,10:34:46.69,-58:09:22.5,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-19T05:41:28.094,Feb 19 2016,UVES_dic1_obs_exp,2015-02-19T04:53:29,300.001,,,"FREE,HER_5",57072.237131,1.203,2.24
67,HD122879,14:06:25.21,-59:42:57.6,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2016-03-18T06:52:08.725,Mar 18 2017,UVES_dic1_obs_exp,2016-03-18T06:51:28,360.001,,,"FREE,HER_5",57465.286212,1.223,1.17
68,HD53975,07:06:36.04,-12:23:38.8,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-12T01:44:57.060,Feb 12 2016,UVES_dic2_obs_exp,2015-02-12T01:29:32,40.0,,,"FREE,OG590",57065.072883,1.035,0.75
69,HD94493,10:53:15.08,-60:48:53.8,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-12T07:08:01.269,Feb 12 2016,UVES_dic1_obs_exp,2015-02-12T06:50:59,150.001,,,"FREE,HER_5",57065.297237,1.263,0.87
70,HD75309,08:47:28.06,-46:27:04.1,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-21T03:42:29.822,Dec 21 2015,UVES_dic2_obs_exp,2014-12-21T03:41:56,129.997,,,"FREE,OG590",57012.154512,1.556,0.71
71,HD55879,07:14:28.21,-10:18:59.0,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2017-01-02T04:03:12.384,Jan  2 2018,UVES_dic2_obs_exp,2017-01-02T04:01:48,99.999,,,"FREE,OG590",57755.168893,1.072,0.94
72,HD27778,04:23:59.75,+24:18:03.5,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-22T04:32:57.973,Nov 22 2015,UVES_dic1_obs_exp,2014-11-22T04:31:23,120.002,,,"FREE,HER_5",56983.18956,1.537,0.59
