
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T20:57:21.278,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T20:50:49,    45.931,,,"FREE,HER_5",56665.873163,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T20:59:14.168,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T20:50:49,    45.931,,,"FREE,HER_5",56665.874470,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:01:29.700,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T21:00:33,     3.351,,,"FREE,HER_5",56665.876038,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:02:42.987,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T21:00:33,     3.351,,,"FREE,HER_5",56665.876886,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:03:56.043,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T21:00:33,     3.351,,,"FREE,HER_5",56665.877732,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:05:09.360,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T21:00:33,     3.351,,,"FREE,HER_5",56665.878581,1.000,-1.00
"LAMP,FLAT",09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:06:22.536,Jan  8 2014,UVES_dic2_cal_flatfree,2014-01-08T21:00:33,     3.350,,,"FREE,HER_5",56665.879427,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:16:53.943,Jan 10 2014,UVES_dic2_cal_flatfree,2014-01-10T11:15:41,    50.000,,,"FREE,HER_5",56667.470069,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:18:50.764,Jan 10 2014,UVES_dic2_cal_flatfree,2014-01-10T11:15:41,    50.000,,,"FREE,HER_5",56667.471421,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:20:47.454,Jan 10 2014,UVES_dic2_cal_flatfree,2014-01-10T11:15:41,    50.000,,,"FREE,HER_5",56667.472771,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:22:44.524,Jan 10 2014,UVES_dic2_cal_flatfree,2014-01-10T11:15:41,    50.001,,,"FREE,HER_5",56667.474126,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:24:41.324,Jan 10 2014,UVES_dic2_cal_flatfree,2014-01-10T11:15:41,    50.001,,,"FREE,HER_5",56667.475478,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:13:11.132,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:12:17,    45.931,,,"FREE,HER_5",56672.425823,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:15:04.253,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:12:17,    45.931,,,"FREE,HER_5",56672.427133,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:16:57.072,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:12:17,    45.931,,,"FREE,HER_5",56672.428438,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:18:49.971,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:12:17,    45.931,,,"FREE,HER_5",56672.429745,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:20:42.912,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:12:17,    45.931,,,"FREE,HER_5",56672.431052,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:22:54.503,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:22:02,    22.961,,,"FREE,HER_5",56672.432575,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:24:24.250,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:22:02,    22.961,,,"FREE,HER_5",56672.433614,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:25:54.329,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:22:02,    22.961,,,"FREE,HER_5",56672.434657,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:27:24.317,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:22:02,    22.960,,,"FREE,HER_5",56672.435698,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:28:54.264,Jan 15 2014,UVES_dic2_cal_flatfree,2014-01-15T10:22:02,    22.961,,,"FREE,HER_5",56672.436739,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:25:11.703,Jan 16 2014,UVES_dic2_cal_flatfree,2014-01-16T10:24:17,   114.811,,,"FREE,HER_5",56673.434163,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:28:13.229,Jan 16 2014,UVES_dic2_cal_flatfree,2014-01-16T10:24:17,   114.811,,,"FREE,HER_5",56673.436264,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:31:14.955,Jan 16 2014,UVES_dic2_cal_flatfree,2014-01-16T10:24:17,   114.811,,,"FREE,HER_5",56673.438368,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:34:16.710,Jan 16 2014,UVES_dic2_cal_flatfree,2014-01-16T10:24:17,   114.811,,,"FREE,HER_5",56673.440471,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:37:18.456,Jan 16 2014,UVES_dic2_cal_flatfree,2014-01-16T10:24:17,   114.811,,,"FREE,HER_5",56673.442575,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T09:15:19.003,Jan 17 2014,UVES_dic2_cal_flatfree,2014-01-17T09:14:05,    50.001,,,"FREE,HER_5",56674.385637,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T09:17:15.624,Jan 17 2014,UVES_dic2_cal_flatfree,2014-01-17T09:14:05,    50.001,,,"FREE,HER_5",56674.386986,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T09:19:12.364,Jan 17 2014,UVES_dic2_cal_flatfree,2014-01-17T09:14:05,    50.001,,,"FREE,HER_5",56674.388338,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T09:21:09.304,Jan 17 2014,UVES_dic2_cal_flatfree,2014-01-17T09:14:05,    50.001,,,"FREE,HER_5",56674.389691,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T09:23:06.055,Jan 17 2014,UVES_dic2_cal_flatfree,2014-01-17T09:14:05,    50.001,,,"FREE,HER_5",56674.391042,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:02:08.703,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:01:16,     3.721,,,"FREE,HER_5",56675.418156,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:03:22.099,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:01:16,     3.721,,,"FREE,HER_5",56675.419006,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:04:35.456,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:01:16,     3.721,,,"FREE,HER_5",56675.419855,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:05:49.193,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:01:16,     3.721,,,"FREE,HER_5",56675.420708,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:07:02.719,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:01:16,     3.721,,,"FREE,HER_5",56675.421559,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:08:35.108,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:07:42,    45.931,,,"FREE,HER_5",56675.422629,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:10:27.898,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:07:42,    45.931,,,"FREE,HER_5",56675.423934,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:12:20.847,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:07:42,    45.931,,,"FREE,HER_5",56675.425241,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:14:13.908,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:07:42,    45.931,,,"FREE,HER_5",56675.426550,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T10:16:06.657,Jan 18 2014,UVES_dic2_cal_flatfree,2014-01-18T10:07:42,    45.931,,,"FREE,HER_5",56675.427855,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:02:45.737,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.501918,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:04:58.439,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.503454,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:07:10.990,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.504988,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:09:23.542,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.506522,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:11:36.304,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.508059,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:13:48.725,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.509592,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:16:01.327,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.511126,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:18:14.109,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.512663,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:20:26.711,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.514198,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:22:39.393,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.515734,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:24:52.105,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.517270,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:27:04.726,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.518805,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:29:17.487,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.520341,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:31:30.149,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.521877,1.000,-1.00
"LAMP,FLAT",11:44:58.89,-64:45:57.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-19T12:33:42.672,Jan 19 2014,UVES_dic2_cal_flatfree,2014-01-19T12:01:23,    65.611,,,"FREE,HER_5",56676.523411,1.000,-1.00
