
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
 ,09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:26:32.160,Jan  8 2014,UVES_dic1_cal_flatfree,2014-01-08T21:22:56,     0.788,,,"FREE,SHP700",56665.893428,1.000,-1.00
 ,09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:27:47.548,Jan  8 2014,UVES_dic1_cal_flatfree,2014-01-08T21:22:56,     0.788,,,"FREE,SHP700",56665.894300,1.000,-1.00
 ,09:06:50.41,+14:04:46.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-08T21:29:02.165,Jan  8 2014,UVES_dic1_cal_flatfree,2014-01-08T21:22:56,     0.788,,,"FREE,SHP700",56665.895164,1.000,-1.00
"LAMP,FLAT",13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:06:50.234,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:06:01,    12.388,,,"FREE,SHP700",56666.463081,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:08:11.832,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:06:01,    12.388,,,"FREE,SHP700",56666.464026,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:09:33.119,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:06:01,    12.388,,,"FREE,SHP700",56666.464967,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:10:54.428,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:06:01,    12.388,,,"FREE,SHP700",56666.465908,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:12:15.436,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:06:01,    12.388,,,"FREE,SHP700",56666.466845,1.000,-1.00
"LAMP,FLAT",13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:13:56.696,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:13:11,     0.508,,,"FREE,SHP700",56666.468017,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:15:11.572,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:13:11,     0.508,,,"FREE,SHP700",56666.468884,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:16:26.520,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:13:11,     0.508,,,"FREE,SHP700",56666.469751,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:17:41.567,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:13:11,     0.508,,,"FREE,SHP700",56666.470620,1.000,-1.00
 ,13:24:39.47,-42:56:49.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-09T11:18:56.515,Jan  9 2014,UVES_dic1_cal_flatfree,2014-01-09T11:13:11,     0.508,,,"FREE,SHP700",56666.471487,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9600(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T09:54:03.731,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T09:53:13,    14.458,,,"FREE,SHP700",56667.412543,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9600(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T09:55:26.670,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T09:53:13,    14.458,,,"FREE,SHP700",56667.413503,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9600(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T09:56:50.657,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T09:53:13,    14.458,,,"FREE,SHP700",56667.414475,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9600(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T09:58:13.636,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T09:53:13,    14.458,,,"FREE,SHP700",56667.415436,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9600(D),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T09:59:36.634,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T09:53:13,    14.458,,,"FREE,SHP700",56667.416396,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:34:08.591,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:31:59,     8.998,,,"FREE,SHP700",56667.482044,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:35:26.669,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:31:59,     8.998,,,"FREE,SHP700",56667.482948,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:36:44.617,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:31:59,     8.998,,,"FREE,SHP700",56667.483850,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:38:02.625,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:31:59,     8.998,,,"FREE,SHP700",56667.484753,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:39:20.652,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:31:59,     8.998,,,"FREE,SHP700",56667.485656,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:46:29.104,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:45:22,     8.998,,,"FREE,SHP700",56667.490615,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:47:46.762,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:45:22,     8.998,,,"FREE,SHP700",56667.491513,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:49:04.650,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:45:22,     8.998,,,"FREE,SHP700",56667.492415,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:50:22.617,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:45:22,     8.998,,,"FREE,SHP700",56667.493317,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T11:51:39.976,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T11:45:22,     8.998,,,"FREE,SHP700",56667.494213,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T12:58:29.681,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T12:56:30,     0.788,,,"FREE,SHP700",56667.540621,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T12:59:44.568,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T12:56:30,     0.788,,,"FREE,SHP700",56667.541488,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:00:59.926,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T12:56:30,     0.788,,,"FREE,SHP700",56667.542360,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:02:14.493,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T12:56:30,     0.788,,,"FREE,SHP700",56667.543223,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:03:29.920,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T12:56:30,     0.788,,,"FREE,SHP700",56667.544096,1.000,-1.00
"LAMP,FLAT",13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:05:04.660,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T13:04:19,    10.848,,,"FREE,SHP700",56667.545193,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:06:23.767,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T13:04:19,    10.848,,,"FREE,SHP700",56667.546108,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:07:43.636,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T13:04:19,    10.848,,,"FREE,SHP700",56667.547033,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:09:03.734,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T13:04:19,    10.848,,,"FREE,SHP700",56667.547960,1.000,-1.00
 ,13:48:10.30,-30:13:24.2,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-10T13:10:23.542,Jan 10 2014,UVES_dic1_cal_flatfree,2014-01-10T13:04:19,    10.848,,,"FREE,SHP700",56667.548884,1.000,-1.00
"LAMP,FLAT",11:44:59.25,-64:45:59.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-12T10:21:06.175,Jan 12 2014,UVES_dic1_cal_flatfree,2014-01-12T10:18:55,    12.388,,,"FREE,SHP700",56669.431321,1.000,-1.00
 ,11:44:59.25,-64:45:59.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-12T10:22:26.523,Jan 12 2014,UVES_dic1_cal_flatfree,2014-01-12T10:18:55,    12.388,,,"FREE,SHP700",56669.432251,1.000,-1.00
 ,11:44:59.25,-64:45:59.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-12T10:23:47.520,Jan 12 2014,UVES_dic1_cal_flatfree,2014-01-12T10:18:55,    12.388,,,"FREE,SHP700",56669.433189,1.000,-1.00
 ,11:44:59.25,-64:45:59.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-12T10:25:08.538,Jan 12 2014,UVES_dic1_cal_flatfree,2014-01-12T10:18:55,    12.388,,,"FREE,SHP700",56669.434127,1.000,-1.00
 ,11:44:59.25,-64:45:59.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-12T10:26:29.497,Jan 12 2014,UVES_dic1_cal_flatfree,2014-01-12T10:18:55,    12.388,,,"FREE,SHP700",56669.435064,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:39:30.651,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.444105,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:40:51.479,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.445040,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:42:12.517,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.445978,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:43:33.475,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.446915,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:44:54.493,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.447853,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:46:15.581,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.448791,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:47:36.929,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.449733,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:48:57.487,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.450665,1.000,-1.00
 ,08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:50:18.475,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T10:38:41,    12.388,,,"FREE,SHP700",56672.451603,1.000,-1.00
