
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:00:29.496,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T09:58:08,    16.931,,,"FREE,HER_5",56672.417008,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:01:53.243,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T09:58:08,    16.931,,,"FREE,HER_5",56672.417977,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:03:17.111,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T09:58:08,    16.931,,,"FREE,HER_5",56672.418948,1.000,-1.00
"LAMP,FLAT",08:40:56.34,-32:53:24.3,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-15T10:04:40.888,Jan 15 2014,UVES_dic1_cal_flatfree,2014-01-15T09:58:08,    16.931,,,"FREE,HER_5",56672.419918,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:24.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:10:01.375,Jan 16 2014,UVES_dic1_cal_flatfree,2014-01-16T10:07:42,    29.631,,,"FREE,HER_5",56673.423627,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:24.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:11:37.893,Jan 16 2014,UVES_dic1_cal_flatfree,2014-01-16T10:07:42,    29.631,,,"FREE,HER_5",56673.424744,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:24.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:13:14.612,Jan 16 2014,UVES_dic1_cal_flatfree,2014-01-16T10:07:42,    29.631,,,"FREE,HER_5",56673.425864,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:24.0,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:14:51.399,Jan 16 2014,UVES_dic1_cal_flatfree,2014-01-16T10:07:42,    29.631,,,"FREE,HER_5",56673.426984,1.000,-1.00
"LAMP,FLAT",08:40:56.33,-32:53:23.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-16T10:16:27.908,Jan 16 2014,UVES_dic1_cal_flatfree,2014-01-16T10:07:42,    29.631,,,"FREE,HER_5",56673.428101,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T08:48:03.129,Jan 17 2014,UVES_dic1_cal_flatfree,2014-01-17T08:45:44,    13.001,,,"FREE,HER_5",56674.366703,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T08:49:22.846,Jan 17 2014,UVES_dic1_cal_flatfree,2014-01-17T08:45:44,    13.001,,,"FREE,HER_5",56674.367626,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T08:50:42.992,Jan 17 2014,UVES_dic1_cal_flatfree,2014-01-17T08:45:44,    13.001,,,"FREE,HER_5",56674.368553,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T08:52:02.999,Jan 17 2014,UVES_dic1_cal_flatfree,2014-01-17T08:45:44,    13.001,,,"FREE,HER_5",56674.369479,1.000,-1.00
"LAMP,FLAT",02:34:26.08,-40:03:22.4,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-17T08:53:23.127,Jan 17 2014,UVES_dic1_cal_flatfree,2014-01-17T08:45:44,    13.001,,,"FREE,HER_5",56674.370407,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T09:28:52.115,Jan 18 2014,UVES_dic1_cal_flatfree,2014-01-18T09:27:55,    16.931,,,"FREE,HER_5",56675.395048,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T09:30:16.012,Jan 18 2014,UVES_dic1_cal_flatfree,2014-01-18T09:27:55,    16.931,,,"FREE,HER_5",56675.396019,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T09:31:39.980,Jan 18 2014,UVES_dic1_cal_flatfree,2014-01-18T09:27:55,    16.931,,,"FREE,HER_5",56675.396991,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T09:33:03.857,Jan 18 2014,UVES_dic1_cal_flatfree,2014-01-18T09:27:55,    16.931,,,"FREE,HER_5",56675.397961,1.000,-1.00
"LAMP,FLAT",14:38:29.32,-60:46:55.9,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-18T09:34:27.905,Jan 18 2014,UVES_dic1_cal_flatfree,2014-01-18T09:27:55,    16.931,,,"FREE,HER_5",56675.398934,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:13:57.190,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.843023,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:15:20.857,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.843991,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:16:44.744,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.844962,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:18:08.892,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.845936,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:19:33.020,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.846910,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:20:56.927,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.847881,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:22:21.145,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.848856,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:23:44.932,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.849826,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:25:08.799,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.850796,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:26:32.716,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.851768,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:27:56.564,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.852738,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:29:20.482,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.853709,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:30:44.239,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.854679,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:32:08.076,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.855649,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:33:31.804,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.856618,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:34:55.681,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.857589,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:36:19.619,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.858560,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:37:43.356,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.859530,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:39:07.263,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.860501,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:40:31.280,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.861473,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:41:55.618,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.862449,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:43:19.475,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.863420,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:44:43.423,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.864391,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:46:07.201,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.865361,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:47:31.087,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.866332,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:48:55.185,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.867305,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:50:18.783,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.868273,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:51:42.580,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.869243,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:53:06.497,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.870214,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:54:30.415,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.871185,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:55:54.382,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.872157,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:57:18.519,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.873131,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T20:58:42.457,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.874103,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:00:06.464,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.875075,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:01:30.302,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.876045,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:02:54.110,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.877015,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:04:17.647,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.877982,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:05:41.364,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.878951,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:07:05.181,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.879921,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:08:28.899,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.880890,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:09:52.866,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.881862,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:11:16.775,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.882833,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:12:40.552,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.883803,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:14:04.599,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.884775,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:15:28.206,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.885743,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:16:52.044,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.886713,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:18:16.041,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.887686,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:19:39.998,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.888657,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:21:03.906,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.889629,1.000,-1.00
"LAMP,FLAT",10:18:29.88,+19:58:48.6,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2014-01-21T21:22:27.703,Jan 21 2014,UVES_dic1_cal_flatfree,2014-01-21T20:11:41,    16.931,,,"FREE,HER_5",56678.890598,1.000,-1.00
