
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
HD167264,18:15:12.83,-20:43:43.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-20T00:11:29.918,Sep 20 2015,UVES_dic2_obs_exp,2014-09-19T23:54:53,    12.999,,,"FREE,OG590",56920.007985,1.042,1.57
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:22:38.754,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.349060,1.810,0.88
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:11:24.137,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     1.599,,,"FREE,SHP700",56924.341252,1.238,2.05
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:43:39.421,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,    14.001,,,"FREE,HER_5",56926.321984,1.259,0.87
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:00:44.738,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.333851,1.777,1.57
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:00:48.738,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    70.001,,,"FREE,HER_5",56941.333897,1.777,1.57
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T06:02:53.534,Dec 10 2015,UVES_dic1_obs_exp,2014-12-10T05:35:34,     1.501,,,"FREE,HER_5",57001.252009,1.776,1.32
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T06:06:58.286,Dec 10 2015,UVES_dic2_obs_exp,2014-12-10T06:03:50,     1.201,,,"FREE,HER_5",57001.254841,1.757,-1.00
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:14:25.367,Nov  4 2015,UVES_dic1_obs_exp,,    15.999,,,"FREE,SHP700",56965.343349,1.587,0.61
HD148605,16:30:12.51,-25:06:56.0,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T01:19:13.992,Sep 15 2015,UVES_dic1_obs_exp,2014-09-15T01:07:04,    15.001,,,"FREE,HER_5",56915.055023,1.552,-1.00
HD148605,16:30:12.51,-25:06:56.0,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T01:19:25.049,Sep 15 2015,UVES_dic1_obs_exp,2014-09-15T01:07:04,    14.999,,,"FREE,SHP700",56915.055151,1.555,-1.00
HD184915,19:36:53.33,-07:01:38.4,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T04:10:52.332,Sep 15 2015,UVES_dic2_obs_exp,2014-09-15T03:57:37,     8.999,,,"FREE,OG590",56915.174217,1.644,-1.00
HD184915,19:36:53.33,-07:01:38.4,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T04:10:53.013,Sep 15 2015,UVES_dic2_obs_exp,2014-09-15T03:57:37,    11.001,,,"FREE,HER_5",56915.174225,1.643,-1.00
HD184915,19:36:53.36,-07:01:38.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T04:21:11.474,Sep 16 2015,UVES_dic1_obs_exp,2014-09-16T04:15:14,    18.001,,,"FREE,HER_5",56916.181383,1.774,-1.00
HD167264,18:15:12.83,-20:43:43.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-20T00:12:03.266,Sep 20 2015,UVES_dic2_obs_exp,2014-09-19T23:54:53,    18.001,,,"FREE,HER_5",56920.008371,1.043,1.57
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:22:40.893,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.349084,1.810,0.88
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:11:36.936,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.341400,1.238,2.05
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:44:40.465,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,     9.999,,,"FREE,OG590",56926.322691,1.255,0.74
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:44:41.206,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,    14.001,,,"FREE,HER_5",56926.322699,1.256,0.74
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:02:19.105,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.334943,1.773,1.32
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:02:46.528,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    70.001,,,"FREE,HER_5",56941.335261,1.772,1.32
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:14:38.090,Nov  4 2015,UVES_dic1_obs_exp,,    13.001,,,"FREE,HER_5",56965.343496,1.587,0.61
HD148605,16:30:12.51,-25:06:56.0,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T01:20:16.898,Sep 15 2015,UVES_dic1_obs_exp,2014-09-15T01:07:04,    15.001,,,"FREE,HER_5",56915.055751,1.560,-1.00
HD148605,16:30:12.51,-25:06:56.0,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T01:20:29.095,Sep 15 2015,UVES_dic1_obs_exp,2014-09-15T01:07:04,    14.999,,,"FREE,SHP700",56915.055892,1.562,-1.00
HD184915,19:36:53.33,-07:01:38.4,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T04:11:51.438,Sep 15 2015,UVES_dic2_obs_exp,2014-09-15T03:57:37,     8.999,,,"FREE,OG590",56915.174901,1.652,-1.00
HD184915,19:36:53.33,-07:01:38.4,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T04:11:51.808,Sep 15 2015,UVES_dic2_obs_exp,2014-09-15T03:57:37,    11.001,,,"FREE,HER_5",56915.174905,1.651,-1.00
HD184915,19:36:53.36,-07:01:38.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T04:21:15.758,Sep 16 2015,UVES_dic1_obs_exp,2014-09-16T04:15:14,    17.999,,,"FREE,SHP700",56916.181432,1.776,-1.00
HD167264,18:15:12.83,-20:43:43.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-20T00:12:37.623,Sep 20 2015,UVES_dic2_obs_exp,2014-09-19T23:54:53,    12.999,,,"FREE,OG590",56920.008769,1.043,1.51
HD167264,18:15:12.83,-20:43:43.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-20T00:13:09.832,Sep 20 2015,UVES_dic2_obs_exp,2014-09-19T23:54:53,    18.001,,,"FREE,HER_5",56920.009142,1.044,1.51
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:23:29.708,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.349649,1.810,0.84
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:23:32.487,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.349682,1.810,0.84
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:12:15.182,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     1.600,,,"FREE,SHP700",56924.341842,1.236,2.05
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:12:28.460,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.341996,1.236,2.05
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:45:42.721,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,     9.999,,,"FREE,OG590",56926.323411,1.252,0.69
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:45:43.411,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,    14.001,,,"FREE,HER_5",56926.323419,1.252,0.69
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:03:53.634,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.336037,1.769,1.58
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T06:06:08.695,Dec 10 2015,UVES_dic2_obs_exp,2014-12-10T06:03:50,     1.198,,,"FREE,OG590",57001.254267,1.760,-1.00
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T06:06:59.269,Dec 10 2015,UVES_dic2_obs_exp,2014-12-10T06:03:50,     1.198,,,"FREE,OG590",57001.254853,1.756,-1.00
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:15:30.683,Nov  4 2015,UVES_dic1_obs_exp,,    15.999,,,"FREE,SHP700",56965.344105,1.588,0.65
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:15:39.185,Nov  4 2015,UVES_dic1_obs_exp,,    13.001,,,"FREE,HER_5",56965.344204,1.588,0.65
HD148605,16:30:12.51,-25:06:56.0,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T01:21:20.183,Sep 15 2015,UVES_dic1_obs_exp,2014-09-15T01:07:04,    15.001,,,"FREE,HER_5",56915.056484,1.568,-1.00
HD184915,19:36:53.33,-07:01:38.4,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-15T04:12:50.413,Sep 15 2015,UVES_dic2_obs_exp,2014-09-15T03:57:37,     8.999,,,"FREE,OG590",56915.175583,1.660,-1.00
HD167264,18:15:12.83,-20:43:43.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-20T00:13:44.799,Sep 20 2015,UVES_dic2_obs_exp,2014-09-19T23:54:53,    12.999,,,"FREE,OG590",56920.009546,1.045,1.54
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:24:20.433,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.350236,1.810,0.91
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:24:24.401,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.350282,1.810,0.91
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:13:06.057,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     1.599,,,"FREE,SHP700",56924.342431,1.234,1.85
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:13:20.215,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.342595,1.233,1.85
HD37022,05:35:16.48,-05:23:23.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T07:46:44.886,Sep 26 2015,UVES_dic2_obs_exp,2014-09-26T07:33:05,     9.999,,,"FREE,OG590",56926.324131,1.248,0.69
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:04:44.778,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    70.001,,,"FREE,HER_5",56941.336629,1.767,1.54
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:05:27.752,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.337127,1.764,1.63
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T05:53:00.133,Dec 10 2015,UVES_dic1_obs_exp,2014-12-10T05:35:34,     1.501,,,"FREE,HER_5",57001.245140,1.825,1.30
HD93030,10:42:57.29,-64:23:39.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-10T06:05:14.670,Dec 10 2015,UVES_dic2_obs_exp,2014-12-10T06:03:50,     1.199,,,"FREE,OG590",57001.253642,1.764,-1.00
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:16:39.199,Nov  4 2015,UVES_dic1_obs_exp,,    15.999,,,"FREE,SHP700",56965.344898,1.590,0.62
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:16:39.890,Nov  4 2015,UVES_dic1_obs_exp,,    13.001,,,"FREE,HER_5",56965.344906,1.589,0.62
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:55:58.864,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    20.001,,,"FREE,HER_5",56916.372209,1.724,-1.00
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:35:24.318,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.357920,1.811,1.09
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:25:27.915,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.351018,1.202,2.31
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:04:39.310,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,    10.999,,,"FREE,SHP700",56926.336566,1.384,0.70
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:05:25.771,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,     8.000,,,"FREE,HER_5",56926.337104,1.381,0.73
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:27:32.318,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.352457,1.718,1.36
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:07:14.822,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     3.001,,,"FREE,HER_5",56959.255033,1.353,1.31
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:07:20.407,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     2.499,,,"FREE,OG590",56959.255097,1.352,1.31
HD40111,05:57:59.68,+25:57:08.1,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-11-04T08:31:54.890,Nov  4 2015,UVES_dic1_obs_exp,,    13.001,,,"FREE,HER_5",56965.355496,1.612,0.56
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:56:09.028,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    19.999,,,"FREE,OG590",56916.372327,1.723,-1.00
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:35:47.910,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.358193,1.811,1.09
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:36:15.303,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.358510,1.811,1.09
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:26:19.430,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.351614,1.200,2.28
HD36486,05:32:00.39,-00:17:56.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:27:11.164,Sep 24 2015,UVES_dic1_obs_exp,2014-09-24T08:01:28,     3.601,,,"FREE,HER_5",56924.352213,1.198,1.64
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:05:39.465,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,    11.000,,,"FREE,SHP700",56926.337262,1.380,0.73
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:28:20.697,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    70.001,,,"FREE,HER_5",56941.353017,1.717,1.19
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:29:06.367,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.353546,1.716,1.43
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:08:05.986,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     3.001,,,"FREE,HER_5",56959.255625,1.350,1.20
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:08:12.902,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     2.499,,,"FREE,OG590",56959.255705,1.349,1.20
HD113904,13:08:07.25,-65:18:22.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-14T07:42:12.430,Dec 14 2015,UVES_dic1_obs_exp,2014-12-14T07:39:25,    29.999,,,"FREE,SHP700",57005.320977,1.943,-1.00
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:57:07.000,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    20.001,,,"FREE,HER_5",56916.372998,1.719,-1.00
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:57:17.933,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    19.999,,,"FREE,OG590",56916.373124,1.717,-1.00
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:36:39.634,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.358792,1.811,1.31
HD36486,05:32:00.41,-00:17:56.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:31:38.992,Sep 24 2015,UVES_dic2_obs_exp,2014-09-24T08:30:12,     0.799,,,"FREE,OG590",56924.355312,1.188,1.63
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:06:21.426,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,     8.000,,,"FREE,HER_5",56926.337748,1.378,0.82
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:06:44.911,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,    10.999,,,"FREE,SHP700",56926.338020,1.376,0.82
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:30:18.697,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    70.001,,,"FREE,HER_5",56941.354383,1.714,1.62
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:08:56.781,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     3.001,,,"FREE,HER_5",56959.256213,1.348,1.29
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:58:14.766,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    20.001,,,"FREE,HER_5",56916.373782,1.713,-1.00
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:58:27.210,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    19.999,,,"FREE,OG590",56916.373926,1.712,-1.00
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:37:06.187,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.359099,1.811,1.31
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:37:31.149,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     2.499,,,"FREE,SHP700",56923.359388,1.812,1.25
HD36486,05:32:00.41,-00:17:56.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:31:43.021,Sep 24 2015,UVES_dic2_obs_exp,2014-09-24T08:30:12,     1.100,,,"FREE,HER_5",56924.355359,1.188,1.63
HD36822,05:34:49.21,+09:29:22.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-26T08:07:17.691,Sep 26 2015,UVES_dic1_obs_exp,2014-09-26T08:00:13,     8.000,,,"FREE,HER_5",56926.338399,1.375,0.82
HD37367,05:39:18.24,+29:12:54.6,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-11T08:30:40.845,Oct 11 2015,UVES_dic1_obs_exp,2014-10-11T08:00:10,    44.999,,,"FREE,SHP700",56941.354639,1.714,1.62
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:09:04.506,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     2.499,,,"FREE,OG590",56959.256302,1.347,1.29
HD36861,05:35:08.30,+09:56:02.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-10-29T06:09:47.815,Oct 29 2015,UVES_dic2_obs_exp,2014-10-29T05:59:09,     3.001,,,"FREE,HER_5",56959.256803,1.345,1.22
HD113904,13:08:07.25,-65:18:22.5,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-14T07:43:31.647,Dec 14 2015,UVES_dic1_obs_exp,2014-12-14T07:39:25,    29.999,,,"FREE,SHP700",57005.321894,1.935,-1.00
HD66194,07:58:50.60,-60:49:27.2,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-16T08:59:22.952,Sep 16 2015,UVES_dic2_obs_exp,2014-09-16T08:43:20,    20.001,,,"FREE,HER_5",56916.374571,1.708,-1.00
HD24398,03:54:07.89,+31:53:00.3,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-23T08:37:57.302,Sep 23 2015,UVES_dic1_obs_exp,2014-09-23T08:18:34,     3.001,,,"FREE,HER_5",56923.359691,1.812,1.25
HD36486,05:32:00.41,-00:17:56.8,194.C-0833(A),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-24T08:32:31.827,Sep 24 2015,UVES_dic2_obs_exp,2014-09-24T08:30:12,     0.799,,,"FREE,OG590",56924.355924,1.186,1.84
